month,ecosystem,stack_overflow_tag_anchor,github_repo_group,representative_repo_count,month_index,post_chatgpt,so_dependence_pre,treatment_intensity,active_repos_observed,stackoverflow_questions_month,issues_opened,median_close_days,avg_first_response_hours,backlog_open_end_month,is_synthetic,exposure_bucket,months_since_chatgpt,post_period_label,high_exposure,issues_per_active_repo,backlog_per_active_repo,questions_per_active_repo,avg_first_response_days,log_issues_opened,log_backlog_open_end_month,issue_burden_index,year,calendar_month,quarter,repo_scale,post_trend_months,season_sin,season_cos,lag_issues_opened,lag_backlog_open_end_month,lag_avg_first_response_hours,delta_issues_opened,delta_backlog_open_end_month,delta_avg_first_response_hours,log1p_issues_opened,log1p_backlog_open_end_month,active_repos_z,questions_per_active_repo_z,repo_scale_z
2023-10-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,33,1,0.73,0.73,122,368,66,11.54,16.34,159,1,high,10,post,1,0.5409836065573771,1.3032786885245902,3.0163934426229506,0.6808333333333333,4.204692619390966,5.075173815233827,0.9086912841957476,2023,10,4,4.812184355372417,10,-0.8660254037844386,0.5000000000000001,63.0,164.0,15.6,3.0,-5.0,0.7400000000000002,4.204692619390966,5.075173815233827,0.3911594449367257,-0.01856011254106234,0.4946018198953041
2023-11-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,34,1,0.73,0.73,119,342,66,10.92,16.45,172,1,high,11,post,1,0.5546218487394958,1.4453781512605042,2.8739495798319328,0.6854166666666667,4.204692619390966,5.153291594497779,0.8695125608413432,2023,11,4,4.787491742782046,11,-0.5000000000000004,0.8660254037844384,66.0,159.0,16.34,0.0,13.0,0.10999999999999943,4.204692619390966,5.153291594497779,0.26546469442986154,-0.29775522368486945,0.37225863725466984
2023-12-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,35,1,0.73,0.73,118,346,66,11.11,16.15,159,1,high,12,post,1,0.559322033898305,1.347457627118644,2.9322033898305087,0.6729166666666666,4.204692619390966,5.075173815233827,0.7786712071753192,2023,12,4,4.77912349311153,12,-2.4492935982947064e-16,1.0,66.0,172.0,16.45,0.0,-13.0,-0.3000000000000007,4.204692619390966,5.075173815233827,0.22356644426090683,-0.18357565400439746,0.3307969128593495
2024-01-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,36,1,0.73,0.73,116,354,64,10.64,15.5,169,1,high,13,post,1,0.5517241379310345,1.456896551724138,3.0517241379310347,0.6458333333333334,4.174387269895637,5.135798437050262,0.558909940724626,2024,1,1,4.762173934797756,13,0.49999999999999994,0.8660254037844387,66.0,159.0,16.15,-2.0,10.0,-0.6499999999999986,4.174387269895637,5.135798437050262,0.13976994392299738,0.05068932516760481,0.24681783203625898
2024-02-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,37,1,0.73,0.73,117,346,66,11.08,16.13,169,1,high,14,post,1,0.5641025641025641,1.4444444444444444,2.9572649572649574,0.6720833333333333,4.204692619390966,5.135798437050262,0.8628406291043588,2024,2,1,4.770684624465665,14,0.8660254037844386,0.5000000000000001,64.0,169.0,15.5,2.0,0.0,0.629999999999999,4.204692619390966,5.135798437050262,0.18166819409195212,-0.1344540774885705,0.2889852963589587
2024-03-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,38,1,0.73,0.73,115,355,64,11.12,16.45,162,1,high,15,post,1,0.5565217391304348,1.4086956521739131,3.0869565217391304,0.6854166666666667,4.174387269895637,5.093750200806762,0.8386029206007661,2024,3,1,4.7535901911063645,15,1.0,6.123233995736766e-17,66.0,169.0,16.13,-2.0,-7.0,0.3200000000000003,4.174387269895637,5.093750200806762,0.09787169375404267,0.11974606878873345,0.2042884108041839
2024-04-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,39,1,0.73,0.73,113,359,70,10.92,16.19,177,1,high,16,post,1,0.6194690265486725,1.5663716814159292,3.1769911504424777,0.6745833333333334,4.2626798770413155,5.181783550292085,1.0625562885484272,2024,4,2,4.736198448394496,16,0.8660254037844387,-0.49999999999999983,64.0,162.0,16.45,6.0,15.0,-0.259999999999998,4.2626798770413155,5.181783550292085,0.014075193416133227,0.296217189938416,0.11811846231251247
2024-05-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,40,1,0.73,0.73,117,346,65,10.06,16.43,167,1,high,17,post,1,0.5555555555555556,1.4273504273504274,2.9572649572649574,0.6845833333333333,4.189654742026425,5.123963979403259,0.5379674127706203,2024,5,2,4.770684624465665,17,0.49999999999999994,-0.8660254037844387,70.0,177.0,16.19,-5.0,-10.0,0.23999999999999844,4.189654742026425,5.123963979403259,0.18166819409195212,-0.1344540774885705,0.2889852963589587
2024-06-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,41,1,0.73,0.73,116,358,65,11.08,15.7,169,1,high,18,post,1,0.5603448275862069,1.456896551724138,3.086206896551724,0.6541666666666667,4.189654742026425,5.135798437050262,0.7680240704312512,2024,6,2,4.762173934797756,18,1.2246467991473532e-16,-1.0,65.0,167.0,16.43,0.0,2.0,-0.7300000000000004,4.189654742026425,5.135798437050262,0.13976994392299738,0.11827677637126285,0.24681783203625898
2024-07-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,42,1,0.73,0.73,117,351,67,10.75,17.61,172,1,high,19,post,1,0.5726495726495726,1.4700854700854702,3.0,0.73375,4.219507705176107,5.153291594497779,1.078321412896265,2024,7,3,4.770684624465665,19,-0.4999999999999998,-0.8660254037844388,65.0,169.0,15.7,2.0,3.0,1.9100000000000001,4.219507705176107,5.153291594497779,0.18166819409195212,-0.05069185163788312,0.2889852963589587
2024-08-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,43,1,0.73,0.73,118,351,71,10.79,15.48,171,1,high,20,post,1,0.6016949152542372,1.4491525423728813,2.9745762711864407,0.645,4.276666119016055,5.147494476813453,0.8034878043189616,2024,8,3,4.77912349311153,20,-0.8660254037844384,-0.5000000000000004,67.0,172.0,17.61,4.0,-1.0,-2.129999999999999,4.276666119016055,5.147494476813453,0.22356644426090683,-0.100523277525326,0.3307969128593495
2024-09-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,44,1,0.73,0.73,119,346,70,11.38,15.33,167,1,high,21,post,1,0.5882352941176471,1.403361344537815,2.907563025210084,0.63875,4.2626798770413155,5.123963979403259,0.8929495982035404,2024,9,3,4.787491742782046,21,-1.0,-1.8369701987210297e-16,71.0,171.0,15.48,-1.0,-4.0,-0.15000000000000036,4.2626798770413155,5.123963979403259,0.26546469442986154,-0.23187165780567334,0.37225863725466984
2024-10-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,45,1,0.73,0.73,121,359,72,10.52,15.56,177,1,high,22,post,1,0.5950413223140496,1.462809917355372,2.9669421487603307,0.6483333333333333,4.290459441148391,5.181783550292085,0.7733073449756189,2024,10,4,4.804021044733257,22,-0.8660254037844386,0.5000000000000001,70.0,167.0,15.33,2.0,10.0,0.23000000000000043,4.290459441148391,5.181783550292085,0.349261194767771,-0.11548643295709254,0.45415549608797756
2024-11-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,46,1,0.73,0.73,117,352,71,10.07,16.2,170,1,high,23,post,1,0.6068376068376068,1.452991452991453,3.0085470085470085,0.6749999999999999,4.276666119016055,5.14166355650266,0.7029520558770097,2024,11,4,4.770684624465665,23,-0.5000000000000004,0.8660254037844384,72.0,177.0,15.56,-1.0,-7.0,0.6399999999999988,4.276666119016055,5.14166355650266,0.18166819409195212,-0.03393940646774564,0.2889852963589587
2024-12-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,47,1,0.73,0.73,126,348,73,10.91,16.3,185,1,high,24,post,1,0.5793650793650794,1.468253968253968,2.761904761904762,0.6791666666666667,4.30406509320417,5.225746673713202,1.0692525229319143,2024,12,4,4.844187086458591,24,-2.4492935982947064e-16,1.0,71.0,170.0,16.2,2.0,15.0,0.10000000000000142,4.30406509320417,5.225746673713202,0.5587524456125447,-0.5173671099488575,0.6531640603202666
2021-01-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,0,0,0.34,0.0,83,263,45,9.32,11.58,144,1,low,-23,pre,0,0.5421686746987951,1.7349397590361446,3.1686746987951806,0.4825,3.828641396489095,4.976733742420574,-0.862482057322239,2021,1,1,4.430816798843313,0,0.49999999999999994,0.8660254037844387,45.0,144.0,11.58,0.0,0.0,0.0,3.828641396489095,4.976733742420574,-1.2428723116525084,0.279916644611337,-1.3949398578389693
2021-02-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,1,0,0.34,0.0,85,282,50,8.83,11.69,141,1,low,-22,pre,0,0.5882352941176471,1.6588235294117648,3.3176470588235296,0.4870833333333333,3.9318256327243257,4.955827057601261,-0.9308742338050392,2021,2,1,4.454347296253507,0,0.8660254037844386,0.5000000000000001,45.0,144.0,11.58,5.0,-3.0,0.10999999999999943,3.9318256327243257,4.955827057601261,-1.159075811314599,0.5719078459205229,-1.2783545458658288
2021-03-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,2,0,0.34,0.0,85,259,44,8.58,12.72,134,1,low,-21,pre,0,0.5176470588235295,1.576470588235294,3.0470588235294116,0.53,3.80666248977032,4.90527477843843,-1.0864430196098636,2021,3,1,4.454347296253507,0,1.0,6.123233995736766e-17,50.0,141.0,11.69,-6.0,-7.0,1.0300000000000011,3.8066624897703196,4.90527477843843,-1.159075811314599,0.04154514059299146,-1.2783545458658288
2021-04-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,3,0,0.34,0.0,84,244,46,8.86,11.49,128,1,low,-20,pre,0,0.5476190476190477,1.5238095238095235,2.9047619047619047,0.47875,3.8501476017100584,4.859812404361672,-1.2114265563012068,2021,4,2,4.442651256490317,0,0.8660254037844387,-0.49999999999999983,44.0,134.0,12.72,2.0,-6.0,-1.2300000000000004,3.8501476017100584,4.859812404361672,-1.2009740614835538,-0.23736195496227303,-1.336304295965506
2021-05-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,4,0,0.34,0.0,80,255,42,8.36,13.33,129,1,low,-19,pre,0,0.525,1.6125,3.1875,0.5554166666666667,3.7612001156935624,4.867534450455582,-1.0707521572133152,2021,5,2,4.394449154672439,0,0.49999999999999994,-0.8660254037844387,46.0,128.0,11.49,-4.0,1.0,1.8399999999999999,3.7612001156935624,4.867534450455582,-1.3685670621593726,0.3168149142820091,-1.5751287024467635
2021-06-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,5,0,0.34,0.0,81,258,44,9.72,11.83,133,1,low,-18,pre,0,0.5432098765432098,1.6419753086419753,3.185185185185185,0.4929166666666666,3.80666248977032,4.897839799950911,-0.8100484995304755,2021,6,2,4.406719247264253,0,1.2246467991473532e-16,-1.0,42.0,129.0,13.33,2.0,4.0,-1.5,3.8066624897703196,4.897839799950911,-1.326668811990418,0.31227779371509673,-1.5143347231347812
2021-07-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,6,0,0.34,0.0,81,276,42,8.57,14.18,135,1,low,-17,pre,0,0.5185185185185185,1.6666666666666667,3.407407407407407,0.5908333333333333,3.7612001156935624,4.912654885736052,-0.7941405303883183,2021,7,3,4.406719247264253,0,-0.4999999999999998,-0.8660254037844388,44.0,133.0,11.83,-2.0,2.0,2.3499999999999996,3.7612001156935624,4.912654885736052,-1.326668811990418,0.747841368138672,-1.5143347231347812
2021-08-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,7,0,0.34,0.0,81,257,43,8.0,12.46,139,1,low,-16,pre,0,0.5308641975308642,1.7160493827160497,3.1728395061728394,0.5191666666666667,3.784189633918261,4.941642422609304,-1.2116172304384656,2021,8,3,4.406719247264253,0,-0.8660254037844384,-0.5000000000000004,42.0,135.0,14.18,1.0,4.0,-1.7199999999999989,3.784189633918261,4.941642422609304,-1.326668811990418,0.2880798173582313,-1.5143347231347812
2021-09-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,8,0,0.34,0.0,81,234,45,9.33,12.54,138,1,low,-15,pre,0,0.5555555555555556,1.7037037037037035,2.888888888888889,0.5225,3.828641396489095,4.9344739331306915,-0.7170519867603188,2021,9,3,4.406719247264253,0,-1.0,-1.8369701987210297e-16,43.0,139.0,12.46,2.0,-1.0,0.0799999999999983,3.828641396489095,4.9344739331306915,-1.326668811990418,-0.2684736388496712,-1.5143347231347812
2021-10-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,9,0,0.34,0.0,84,265,42,9.28,13.92,150,1,low,-14,pre,0,0.5,1.7857142857142858,3.1547619047619047,0.58,3.7612001156935624,5.017279836814924,-0.490069631422546,2021,10,4,4.442651256490317,0,-0.8660254037844386,0.5000000000000001,45.0,138.0,12.54,-3.0,12.0,1.3800000000000008,3.7612001156935624,5.017279836814924,-1.2009740614835538,0.25264706626424993,-1.336304295965506
2021-11-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,10,0,0.34,0.0,81,254,45,8.69,12.57,142,1,low,-13,pre,0,0.5555555555555556,1.7530864197530864,3.135802469135802,0.52375,3.828641396489095,4.962844630259907,-0.8704784761037135,2021,11,4,4.406719247264253,0,-0.5000000000000004,0.8660254037844384,42.0,150.0,13.92,3.0,-8.0,-1.3499999999999996,3.828641396489095,4.962844630259907,-1.326668811990418,0.21548588828763496,-1.5143347231347812
2021-12-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,11,0,0.34,0.0,81,246,42,8.88,10.94,142,1,low,-12,pre,0,0.5185185185185185,1.7530864197530864,3.037037037037037,0.4558333333333333,3.7612001156935624,4.962844630259907,-1.1920800301605294,2021,12,4,4.406719247264253,0,-2.4492935982947064e-16,1.0,45.0,142.0,12.57,-3.0,0.0,-1.6300000000000008,3.7612001156935624,4.962844630259907,-1.326668811990418,0.021902077432713198,-1.5143347231347812
2022-01-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,12,0,0.34,0.0,83,260,44,8.49,11.91,142,1,low,-11,pre,0,0.5301204819277109,1.710843373493976,3.1325301204819276,0.49625,3.80666248977032,4.962844630259907,-1.1270681021655355,2022,1,1,4.430816798843313,0,0.49999999999999994,0.8660254037844387,42.0,142.0,10.94,2.0,0.0,0.9700000000000006,3.8066624897703196,4.962844630259907,-1.2428723116525084,0.20907196684364687,-1.3949398578389693
2022-02-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,13,0,0.34,0.0,84,263,46,8.9,12.31,133,1,low,-10,pre,0,0.5476190476190477,1.5833333333333333,3.130952380952381,0.5129166666666667,3.8501476017100584,4.897839799950911,-0.9902406183008436,2022,2,1,4.442651256490317,0,0.8660254037844386,0.5000000000000001,44.0,142.0,11.91,2.0,-9.0,0.40000000000000036,3.8501476017100584,4.897839799950911,-1.2009740614835538,0.20597954043315267,-1.336304295965506
2022-03-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,14,0,0.34,0.0,85,257,49,8.76,11.83,152,1,low,-9,pre,0,0.5764705882352941,1.7882352941176471,3.023529411764706,0.4929166666666666,3.912023005428146,5.030437921392435,-0.8277760724301368,2022,3,1,4.454347296253507,0,1.0,6.123233995736766e-17,46.0,133.0,12.31,3.0,19.0,-0.4800000000000004,3.912023005428146,5.030437921392435,-1.159075811314599,-0.0045733555224458265,-1.2783545458658288
2022-04-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,15,0,0.34,0.0,84,257,46,9.47,13.62,145,1,low,-8,pre,0,0.5476190476190477,1.7261904761904765,3.0595238095238093,0.5675,3.8501476017100584,4.983606621708336,-0.4239380324590256,2022,4,2,4.442651256490317,0,0.8660254037844387,-0.49999999999999983,49.0,152.0,11.83,-3.0,-7.0,1.7899999999999991,3.8501476017100584,4.983606621708336,-1.2009740614835538,0.06597696293986002,-1.336304295965506
2022-05-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,16,0,0.34,0.0,82,259,48,8.84,11.61,141,1,low,-7,pre,0,0.5853658536585366,1.7195121951219512,3.158536585365854,0.4837499999999999,3.8918202981106265,4.955827057601261,-0.9402089068756176,2022,5,2,4.418840607796598,0,0.49999999999999994,-0.8660254037844387,46.0,145.0,13.62,2.0,-4.0,-2.01,3.8918202981106265,4.955827057601261,-1.284770561821463,0.2600455764569854,-1.4542776586976256
2022-06-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,17,0,0.34,0.0,92,261,50,8.93,12.86,147,1,low,-6,pre,0,0.5434782608695652,1.5978260869565215,2.8369565217391304,0.5358333333333333,3.9318256327243257,4.997212273764115,-0.7480842309724637,2022,6,2,4.532599493153256,0,1.2246467991473532e-16,-1.0,48.0,141.0,11.61,2.0,6.0,1.25,3.9318256327243257,4.997212273764115,-0.8657880601319159,-0.3702629524377895,-0.8906425213767701
2022-07-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,18,0,0.34,0.0,91,242,50,8.74,13.03,143,1,low,-5,pre,0,0.5494505494505495,1.5714285714285714,2.659340659340659,0.5429166666666666,3.9318256327243257,4.969813299576001,-0.8058037368883825,2022,7,3,4.5217885770490405,0,-0.4999999999999998,-0.8660254037844388,50.0,147.0,12.86,0.0,-4.0,0.16999999999999993,3.9318256327243257,4.969813299576001,-0.9076863103008707,-0.7183964519905081,-0.9442067960605436
2022-08-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,19,0,0.34,0.0,93,252,56,9.88,12.31,155,1,low,-4,pre,0,0.6021505376344086,1.6666666666666667,2.7096774193548385,0.5129166666666667,4.04305126783455,5.049856007249537,-0.2912359429450075,2022,8,3,4.543294782270004,0,-0.8660254037844384,-0.5000000000000004,50.0,143.0,13.03,6.0,12.0,-0.7199999999999989,4.04305126783455,5.049856007249537,-0.8238898099629612,-0.6197345859654585,-0.837651137617124
2022-09-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,20,0,0.34,0.0,100,263,54,9.35,13.3,141,1,low,-3,pre,0,0.54,1.41,2.63,0.5541666666666667,4.007333185232471,4.955827057601261,-0.6022638383105565,2022,9,3,4.61512051684126,0,-1.0,-1.8369701987210297e-16,56.0,155.0,12.31,-2.0,-14.0,0.9900000000000002,4.007333185232471,4.955827057601261,-0.5306020587802781,-0.7759052030531373,-0.48177996639988846
2022-10-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,21,0,0.34,0.0,94,258,54,9.72,13.79,144,1,low,-2,pre,0,0.574468085106383,1.5319148936170213,2.74468085106383,0.5745833333333333,4.007333185232471,4.976733742420574,-0.2704689110046662,2022,10,4,4.553876891600541,0,-0.8660254037844386,0.5000000000000001,54.0,141.0,13.3,0.0,3.0,0.48999999999999844,4.007333185232471,4.976733742420574,-0.7819915597940065,-0.5511265967202894,-0.7852205197628641
2022-11-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,22,0,0.34,0.0,87,275,52,8.33,12.38,144,1,low,-1,pre,0,0.5977011494252874,1.6551724137931034,3.160919540229885,0.5158333333333334,3.970291913552122,4.976733742420574,-0.91351369496908,2022,11,4,4.477336814478207,0,-0.5000000000000004,0.8660254037844384,54.0,144.0,13.79,-2.0,0.0,-1.4099999999999984,3.970291913552122,4.976733742420574,-1.0752793109766896,0.2647162539791892,-1.164449594873265
2022-12-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,23,1,0.34,0.34,92,243,59,9.9,12.61,163,1,low,0,post,0,0.6413043478260869,1.7717391304347827,2.641304347826087,0.5254166666666666,4.0943445622221,5.099866427824199,-0.0360158920094452,2022,12,4,4.532599493153256,0,-2.4492935982947064e-16,1.0,52.0,144.0,12.38,7.0,19.0,0.22999999999999865,4.0943445622221,5.099866427824199,-0.8657880601319159,-0.753748273397677,-0.8906425213767701
2023-01-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,24,1,0.34,0.34,94,260,51,9.52,12.64,148,1,low,1,post,0,0.5425531914893617,1.574468085106383,2.765957446808511,0.5266666666666667,3.951243718581427,5.003946305945459,-0.5895397855864918,2023,1,1,4.553876891600541,1,0.49999999999999994,0.8660254037844387,59.0,163.0,12.61,-8.0,-15.0,0.030000000000001137,3.9512437185814275,5.003946305945459,-0.7819915597940065,-0.5094237012967553,-0.7852205197628641
2023-02-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,25,1,0.34,0.34,88,242,56,9.92,13.18,146,1,low,2,post,0,0.6363636363636364,1.6590909090909092,2.75,0.5491666666666667,4.04305126783455,4.990432586778736,-0.1285052518003074,2023,2,1,4.48863636973214,2,0.8660254037844386,0.5000000000000001,51.0,148.0,12.64,5.0,-2.0,0.5399999999999991,4.04305126783455,4.990432586778736,-1.0333810608077347,-0.540700872864406,-1.108464285618103
2023-03-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,26,1,0.34,0.34,86,245,53,8.84,12.99,152,1,low,3,post,0,0.6162790697674418,1.7674418604651163,2.8488372093023258,0.54125,3.9889840465642745,5.030437921392435,-0.4945198295219379,2023,3,1,4.465908118654584,3,1.0,6.123233995736766e-17,56.0,146.0,13.18,-3.0,6.0,-0.1899999999999995,3.9889840465642745,5.030437921392435,-1.1171775611456443,-0.3469763761004315,-1.221074750084221
2023-04-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,27,1,0.34,0.34,90,230,55,10.14,14.4,157,1,low,4,post,0,0.6111111111111112,1.7444444444444445,2.5555555555555554,0.6,4.02535169073515,5.062595033026967,0.2200542181876364,2023,4,2,4.51085950651685,4,0.8660254037844387,-0.49999999999999983,53.0,152.0,12.99,2.0,5.0,1.4100000000000001,4.02535169073515,5.062595033026967,-0.9495845604698254,-0.9218190004850354,-0.9983564842443519
2023-05-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,28,1,0.34,0.34,84,251,52,9.37,13.89,154,1,low,5,post,0,0.6190476190476191,1.8333333333333333,2.988095238095238,0.57875,3.970291913552122,5.043425116919247,-0.1223969505843364,2023,5,2,4.442651256490317,5,0.49999999999999994,-0.8660254037844387,55.0,157.0,14.4,-3.0,-3.0,-0.5099999999999998,3.970291913552122,5.043425116919247,-1.2009740614835538,-0.07402561455343175,-1.336304295965506
2023-06-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,29,1,0.34,0.34,84,229,51,9.33,13.43,153,1,low,6,post,0,0.6071428571428571,1.8214285714285712,2.7261904761904763,0.5595833333333333,3.951243718581427,5.0369526024136295,-0.260172130512334,2023,6,2,4.442651256490317,6,1.2246467991473532e-16,-1.0,52.0,154.0,13.89,-1.0,-1.0,-0.46000000000000085,3.9512437185814275,5.0369526024136295,-1.2009740614835538,-0.5873683986955033,-1.336304295965506
2023-07-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,30,1,0.34,0.34,85,231,49,9.27,13.89,156,1,low,7,post,0,0.5764705882352941,1.8352941176470587,2.7176470588235295,0.57875,3.912023005428146,5.056245805348308,-0.2417685838749279,2023,7,3,4.454347296253507,7,-0.4999999999999998,-0.8660254037844388,51.0,153.0,13.43,-2.0,3.0,0.46000000000000085,3.912023005428146,5.056245805348308,-1.159075811314599,-0.6041138050231324,-1.2783545458658288
2023-08-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,31,1,0.34,0.34,82,229,52,10.51,14.58,157,1,low,8,post,0,0.6341463414634146,1.9146341463414631,2.792682926829268,0.6075,3.970291913552122,5.062595033026967,0.4555917651462693,2023,8,3,4.418840607796598,8,-0.8660254037844384,-0.5000000000000004,49.0,156.0,13.89,3.0,1.0,0.6899999999999995,3.970291913552122,5.062595033026967,-1.284770561821463,-0.4570407960696342,-1.4542776586976256
2023-09-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,32,1,0.34,0.34,88,213,50,10.04,12.87,161,1,low,9,post,0,0.5681818181818182,1.8295454545454544,2.4204545454545454,0.53625,3.9318256327243257,5.087596335232384,-0.1515232310539909,2023,9,3,4.48863636973214,9,-1.0,-1.8369701987210297e-16,52.0,157.0,14.58,-2.0,4.0,-1.7100000000000009,3.9318256327243257,5.087596335232384,-1.0333810608077347,-1.1866218553902772,-1.108464285618103
2023-10-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,33,1,0.34,0.34,81,224,50,9.66,13.12,150,1,low,10,post,0,0.6172839506172839,1.851851851851852,2.765432098765432,0.5466666666666666,3.9318256327243257,5.017279836814924,-0.2076908243070526,2023,10,4,4.406719247264253,10,-0.8660254037844386,0.5000000000000001,50.0,161.0,12.87,0.0,-11.0,0.25,3.9318256327243257,5.017279836814924,-1.326668811990418,-0.5104534024183247,-1.5143347231347812
2023-11-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,34,1,0.34,0.34,89,228,55,10.43,13.87,152,1,low,11,post,0,0.6179775280898876,1.7078651685393258,2.561797752808989,0.5779166666666666,4.02535169073515,5.030437921392435,0.1819093022902811,2023,11,4,4.499809670330265,11,-0.5000000000000004,0.8660254037844384,50.0,150.0,13.12,5.0,2.0,0.75,4.02535169073515,5.030437921392435,-0.9914828106387801,-0.9095840686192042,-1.053104523633735
2023-12-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,35,1,0.34,0.34,84,212,52,9.69,13.02,163,1,low,12,post,0,0.6190476190476191,1.9404761904761905,2.5238095238095237,0.5425,3.970291913552122,5.099866427824199,-0.0676755478276718,2023,12,4,4.442651256490317,12,-2.4492935982947064e-16,1.0,55.0,152.0,13.87,-3.0,11.0,-0.8499999999999996,3.970291913552122,5.099866427824199,-1.2009740614835538,-0.9840423682598317,-1.336304295965506
2024-01-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,36,1,0.34,0.34,87,231,55,9.52,14.07,150,1,low,13,post,0,0.632183908045977,1.7241379310344829,2.6551724137931036,0.58625,4.02535169073515,5.017279836814924,-0.0620546084500574,2024,1,1,4.477336814478207,13,0.49999999999999994,0.8660254037844387,52.0,163.0,13.02,3.0,-13.0,1.0500000000000007,4.02535169073515,5.017279836814924,-1.0752793109766896,-0.7265663636744661,-1.164449594873265
2024-02-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,37,1,0.34,0.34,89,208,54,10.07,14.17,160,1,low,14,post,0,0.6067415730337079,1.797752808988764,2.337078651685393,0.5904166666666667,4.007333185232471,5.081404364984463,0.1796932260067902,2024,2,1,4.499809670330265,14,0.8660254037844386,0.5000000000000001,55.0,150.0,14.07,-1.0,10.0,0.09999999999999964,4.007333185232471,5.081404364984463,-0.9914828106387801,-1.3500416157891126,-1.053104523633735
2024-03-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,38,1,0.34,0.34,88,216,59,10.36,13.92,156,1,low,15,post,0,0.6704545454545454,1.7727272727272727,2.4545454545454546,0.58,4.0943445622221,5.056245805348308,0.3517379568526045,2024,3,1,4.48863636973214,15,1.0,6.123233995736766e-17,54.0,160.0,14.17,5.0,-4.0,-0.25,4.0943445622221,5.056245805348308,-1.0333810608077347,-1.1198024434048421,-1.108464285618103
2024-04-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,39,1,0.34,0.34,87,252,56,9.82,13.76,159,1,low,16,post,0,0.6436781609195402,1.827586206896552,2.896551724137931,0.5733333333333334,4.04305126783455,5.075173815233827,0.1132835924367225,2024,4,2,4.477336814478207,16,0.8660254037844387,-0.49999999999999983,59.0,156.0,13.92,-3.0,3.0,-0.16000000000000014,4.04305126783455,5.075173815233827,-1.0752793109766896,-0.2534542052488581,-1.164449594873265
